user,variable1,variable2
singesculptor,48.7883,15.966111
bismuthcolloquial,41.191394,37.020625
fattyoddball,45.3147,35.5608
upbeatodd,63.030167,25.986369
burntrifle,67.7172,26.4731
namibianstabbing,75.536047,35.335508
flinkjordan,70.0716,33.9021
behaveterminal,64.586,25.2747
eminentallergy,66.6473,27.7906
babyambitious,68.3661,25.3181
batchquickest,61.8054,25.0678
craytugofwar,70.896639,31.909422
bashrower,70.485925,29.961011
croutonwrack,64.3998,28.8783
fizzclimbing,71.800578,35.886592
duexslt,71.717981,29.3481
tubingwheatear,70.5279,32.9729
hoursethanoate,55.609167,24.261667
behaveterminal,45.0687,37.6681
lasttaiga,48.424356,38.325678
ledgeindeed,54.383278,27.674725
canalhateful,53.193611,36.635833
submittedwavelength,51.464722,36.663333
horsesmultiply,57.595183,36.168083
hoovessquares,57.308219,37.492958
burritoscarriage,56.051139,30.297714
privacyhaunt,58.450042,29.084169
meggingswine,48.282889,33.435378
axlevirtue,45.199556,20.504275
organicmajor,40.100006,29.785133
unguardedgiant,44.4,24.5
wonderfulscullian,-53.2042,3.61361
coatprecious,70.5181,37.1211
bracesworkable,167.456,-22.5889
elatedunicorn,163.661,-19.7206
micaassistant,167.804,-21.0961
bunchmeats,169.308,-18.8783
lymphomamellow,170.232,-19.5164
lymphomamellow,169.001,-18.7694
rubbishbladder,169.605,-19.24
privacyhaunt,169.771,-20.2492
singesculptor,166.558,-14.8817
completionskylark,167.438,-16.495
pipeathlete,168.177,-16.7961
disjointtoday,168.283,-16.333
meatsoffbeat,168.551,-16.8911
dronessomersault,167.219742,-15.505033
raggedshrink,167.835,-15.472
risottospell,167.587,-14.2181
fundingticket,167.401,-16.0797
deficientclunking,168.172,-15.8656
sortinterior,168.083,-15
flickcanapes,168.159,-16.5842
bunchmeats,167.823,-16.454
grabbig,168.257,-16.439
dronessomersault,168.152,-15.4708
rappelarias,167.967,-15.3067
evaporatingplug,167.924,-16.265
instantthwack,168.343,-17.0903
cheapersyllable,166.638,-13.328
burntrifle,167.537,-13.8517
bunchmeats,167.712,-13.666
poohvireo,-139.552,-8.93611
raggedshrink,-140.078,-9.35167
trapdoormongrel,-139.011256,-9.768794
poohvireo,-146.257,-14.4281
ashamedmuscles,-146.415,-15.5736
croutonwrack,-172.3,-13.733
unicyclistamiable,85.333,28
shrillbanjos,-178.066,-14.3114
guavaconfide,-169.925639,-19.080028
dotwazzack,-178.976,-17.269
impetuousfurbelows,-173.755,-15.9767
ledgeindeed,-174.341,-19.777
looroasting,-174.958,-21.3783
cartridgesbummage,179.341,-16.8028
cheapersyllable,177.071,-12.4825
allocatesposts,179.422,-17.3458
gravelscientific,-179.877,-16.6906
fizzlehelp,179.33986,-16.466749
pipetsrockers,-178.817,-18.1992
metaiota,179.34,-18.1156
producecoven,179.951,-18.5667
namibianstabbing,177.098,-17.6731
trapdoormongrel,178.157,-19.0581
somethingalbedo,177.197,-17.7779
coatprecious,-179.342,-17.7433
replacedbevy,-158.037,-9.00667
rigelpaunchy,-157.703,-19.8425
dronessomersault,-157.345,-20.1361
shrillbanjos,-161.002,-10.3767
lickerbond,-157.905,-21.8956
pipetsrockers,-158.119,-19.9678
easybobolink,-77.3,25.083
maintainwiggly,-74.182353,22.745561
planktonuses,-75.452331,24.315292
maintainwiggly,-75.673775,24.629417
gogglesknacker,-77.589758,24.158933
parallelconcerned,115.454,3.18495
risottospell,-95.2016,16.2126
figsql,-79.997203,21.788461
unguardedgiant,-78.511,22.5132
casesslippery,-72.8486,19.9336
starbucksbluetail,-74.1703,18.6631
sectionssqueaky,-85.417,10.25
flickcanapes,-84.139797,9.957053
crepegrape,-83.3,8.53333
musicalchampagne,-85.3708,9.85611
fizzlehelp,-85.852892,10.3557
submittedwavelength,-83.585614,10.768736
sortinterior,-83.5148,10.569
burntrifle,-78.1417,8.40667
agenascientists,-78.1572,7.51778
dampedbrioche,-79.8674,9.35664
heomicron,-80.4097,7.98784
hoovessquares,-96.797506,19.475083
fattyoddball,-114.024,28.0261
heaterinert,-111.615,25.0538
tubingwheatear,-100.88655,20.545994
gruntdrive,171.733,6.08333
rappelarias,-83.7812,15.2622
expecteffective,-84.3522,15.4722
freelysociable,166.003,10.1733
burntrifle,170.233,9.46667
gnarledbaggy,171.133,7.083
axlevirtue,169.637,5.90924
allegatorwafers,166.887,11.1572
analbar,168.125,5.63167
figsql,168.167,7.833
belchedsodding,170.883,10.2833
micaassistant,171.23,8.70444
cranniescigarette,169.308,9.82316
listenerabandoned,170.844,8.90056
allegatorwafers,168.962,7.56535
feverspolystyrene,168.552,7.45235
worldlyventuri,165.565,11.5225
elatedunicorn,171.173,8.14528
feverspolystyrene,169.983,10.2168
heomicron,169.852,11.222
specifiedinnovative,-91.502,14.8656
pipeathlete,-88.583767,15.730878
neckedjre,-69.9856,18.5725
farrowcetti,-69.742,19.267
alloweruptions,-71.2,21.333
stylishmugs,-71.817,21.833
snaildossier,-71.1423,21.4445
fundingticket,18.6135,49.231528
compareas,12.8231,26.5675
showerspain,15.061,32.325
rubbishbladder,36.5671,41.2545
europiumcentury,27.0138,39.5546
burritoscarriage,30.3684,37.8554
allocatesposts,38.4689,37.7314
flickcanapes,43.0271,39.6546
colonclipper,36.9534,37.539
ceilinjuries,38.847103,37.094261
clucklinnet,43.115002,40.562222
namibianstabbing,29.471675,38.681478
ceilinjuries,17.297501,44.941444
maintainwiggly,-31.1136,39.6715
upbeatodd,14.911294,40.6204
organicmajor,7.368719,45.738456
backedammeter,17.159056,46.686389
langeredsubset,17.808347,47.627097
amuckpoints,18.240983,45.990928
geologybeeping,24.950936,37.422792
craytugofwar,6.482,43.2054
trapdoormongrel,7.529914,47.589583
microwavejar,170.28,-44
pipeathlete,-0.312222,47.5603
batchquickest,-2.391111,46.718611
unicyclistamiable,-2.32083,42.4542
meggingswine,33.4961,35.1547
wisefumbling,-120.544,46.5682
earmarinated,41.2975,-1.96056
gogglesknacker,-107.951,43.9657
cranesurgeon,-83.2767,30.7825
belchedsodding,-96.9185,28.8526
farrowcetti,-91.1946,39.9427
farrowcetti,-88.7699,34.2681
gammagot,-120.457,34.8989
neighborlyrook,-97.6522,38.791
ceilinjuries,-74.2062,44.3853
historypant,-106.98,44.7692
rubbishbladder,-120.642,35.2368
quadratcranky,-72.9496,43.5294
bismuthcolloquial,-109.065,41.5942
tyrespan,-89.4675,45.6312
bashrower,-75.9652,40.3785
globeshameful,-70.8233,43.0779
batchquickest,-84.7967,45.5709
tweezerscurve,-100.286,44.3827
eontop,-112.596,42.9098
decanterbalance,-89.3371,31.4671
somethingalbedo,-87.1668,37.7401
cobolglaucous,-124.246,43.4171
dialgraft,-87.6102,34.7453
submittedwavelength,-105.886,46.428
dweebspices,-86.2382,43.1695
agenascientists,-79.2004,37.3267
completionskylark,-109.467,47.0493
emeraldclippers,-76.2961,40.1217
easybobolink,-121.733,42.1561
bismuthcolloquial,-72.3042,43.6261
moderatohorn,-100.684,41.1262
bashrower,-79.4048,40.2759
heomicron,-105.675,41.3121
farrowcetti,-98.6782,46.9297
starbucksbluetail,-92.5449,40.0935
dweebspices,169.12,5.64452
gogglesknacker,-82.558,38.3667
spiritedjump,-93.0962,34.478
bashrower,-98.3096,40.9675
cranniescigarette,-106.615,48.2125
applyingbaker,-78.8803,34.9912
farrowcetti,-70.9569,41.6761
rigelpaunchy,-115.792,40.8249
ceilinjuries,-91.4843,44.8658
unicyclistamiable,-78.8987,41.1783
moderatohorn,-99.9656,37.7634
horsesmultiply,-88.4891,47.1684
hoursethanoate,-123.5,48.1202
agenascientists,-80.2281,39.2966
fizzclimbing,-84.4724,46.2508
producecoven,-89.5708,37.2253
heaterinert,-124.237,41.7802
metaiota,-91.1255,40.7832
realtorcaustic,-81.4665,31.2588
allocatesposts,-81.1242,37.7873
listenerabandoned,-103.596,41.874
mtvgrosbeak,-78.6401,41.8031
geologybeeping,-97.1547,44.914
guavaconfide,-83.5603,45.0781
troubledseptum,-118.288,46.0949
bluetailgodwottery,-92.4003,42.5571
unbalancedprotoplanet,-105.991,32.8399
moderatohorn,-83.3263,33.9486
agenascientists,-84.1945,31.5355
translatecyclist,-98.4218,45.4491
translatecyclist,15.488,42.1025
cleaningburnt,56.2688,26.9487
troubledseptum,70.9211,20.7131
handywrist,32.271792,2.805556
wisefumbling,30.917,3.05
flickcanapes,32.8333,-5.07639
evaporatingplug,33.417,-3.667
stunassured,33.8,-1.483
historypant,39.7578,-9.85111
microwavejar,29.633,-4.883
tubingwheatear,31.8,-1.3
allocatesposts,37.2341,19.4336
raggedshrink,24.9562,12.0535
croutonwrack,33.967,17.7
cobolglaucous,21.964333,32.788673
impetuousfurbelows,13.276,32.8941
carrionscream,23.907,31.861
tyrespan,16.595,31.0635
xslhopeful,37.033,-0.067
figsql,40.1017,-3.22931
farrowcetti,34.348186,4.204117
wisefumbling,37.2531,-2.64505
surmiseteenagers,31.011983,27.046508
sortinterior,33.835833,31.073333
colonclipper,45.567,9.517
amuckpoints,47.4547,6.78083
showerspain,45.3047,2.01444
simplicityfairy,49.1494,11.2753
singesculptor,50.733,11.95
opticsdiameter,35.383,7.117
neckedjre,35.533,6.967
gruntdrive,44.253,6.734
latticelaboratory,35.55,8.167
meatsoffbeat,43.578567,5.935128
canalhateful,34.858,8.554
deficientclunking,39.7114,11.0825
trapdoormongrel,34.5219,9.38639
agenascientists,36.562,5.78287
binomialapathetic,-3.02821,34.9888
gogglesknacker,-13.2192,27.1517
flinkjordan,-9.681667,31.3975
disjointtoday,-15.932,23.7183
risottospell,-11.6847,26.7318
ytterbiumprovincial,-52.9667,68.7
lymphomamellow,-52.3333,68.75
tyrespan,-48.1,61.2333
micaassistant,-15.653681,11.89485
coatprecious,-11.1766,7.89129
grabbig,-11.761,7.9444
opticsdiameter,-12.5189,7.53242
bluetailgodwottery,-5.29908,35.8969
colonclipper,-61.4728,12.4761
translatecyclist,-17.2146,28.0296
bashrower,-1.69306,60.3217
cobolglaucous,-0.75,60.417
analbar,-2.052,60.121
cartridgesbummage,9.96062,-2.71016
poundingfrustum,20.583,-4.333
starbucksbluetail,23.45,-3.417
gruntdrive,20.7947,-6.43833
simplicityfairy,19.7889,1.22472
frequencywould,19.024,-1.435
cobolglaucous,17.6847,-2.7175
badgefields,18.2858,-1.94722
parallelconcerned,13.4404,-5.79961
burritoscarriage,13.064,-5.854
nursingrash,17.0804,-22.6122
fattyoddball,14.5681,-22.6619
producecoven,16.4467,-28.5847
craytugofwar,15.9526,-17.8782
dialgraft,15.2429,-26.6874
dotwazzack,35.1325,-14.3069
compareas,18.3744,9.14444
microwavejar,7.03736,43.536
planktonuses,33.428958,-19.151267
turnoverlovesick,11.017,-2.85
loindecorate,11.0567,-1.84514
realtorcaustic,12.4413,-1.18461
heomicron,12.146756,-15.261222
heaterinert,15.683822,-17.043464
completionskylark,20.8185,-7.40089
cheapersyllable,13.4869,-12.4792
amuckpoints,44.317,-21.417
earmarinated,48.833,-15.817
radicandoceanic,47.617,-16.75
clucklinnet,47.622,-16.049
cranniescigarette,45.367,-16.083
pancakesgrebe,48.467,-13.65
singesculptor,47.617,-15.583
casesslippery,48.433,-17.8
cranesurgeon,46.05,-18.75
latticelaboratory,43.9728,-17.4761
unicyclistamiable,44.917,-17.85
specifiedinnovative,44.033,-18.05
mincegaiters,44.5419,-19.6867
neighborlyrook,45.283,-18.8
burritoscarriage,44.617,-18.7
instantthwack,43.2439,-11.7108
ceilinjuries,26.3651,-12.1737
disjointtoday,32.5872,-13.5583
fizzclimbing,12.7,-4.2
epsiloncloning,29.1269,-22.1892
pipeathlete,21.8326,-18.3739
farrowcetti,25.3167,-21.2667
farrowcetti,21.6581,-21.6925
dotwazzack,25.548028,-25.798444
applyingbaker,31.544584,-24.818111
starbucksbluetail,31.1056,-25.3832
spiritedjump,28.151169,-26.242506
eontop,21.544167,57.357778
starbucksbluetail,38.2725,14.0781
sortinterior,44.7667,6.08333
meggingswine,15.082778,65.806111
surmiseteenagers,17.696583,64.960894
badgefields,12.8471,56.2961
wisefumbling,12.991269,60.157622
ischemicfrosted,13.3374,59.4447
elatedunicorn,13.578908,60.020064
troubledseptum,14.5003,63.1944
tendonwench,19.398133,51.721881
freelysociable,17.9777,53.0968
cuboidpass,12.6833,67.6667
completionskylark,31.044889,70.355392
clucklinnet,20.9594,69.7868
barnevidence,14.6692,68.2433
agenascientists,7.13778,61.1561
casesslippery,6.10583,61.83
spiritedjump,12.1033,67.5278
unbalancedprotoplanet,11.1461,64.8383
flickcanapes,14.3014,66.3639
earmarinated,11.5786,64.4722
belchedsodding,13.6094,68.1525
pipetsrockers,10.229372,57.503525
unguardedgiant,-6.4875,53.351333
europiumcentury,-8.341,55.044192
applyingbaker,7.82333,46.3036
elatedunicorn,-7.44306,57.0228
batchquickest,-4.535339,53.248097
fizzclimbing,-5.51845,50.1281
croutonwrack,-5.67056,50.1028
historypant,-2.95,59.3503
specifiedinnovative,-1.24361,60.1922
impetuousfurbelows,-2.57667,59.2503
producecoven,-2.64139,59.1553
fixnumquicklime,-2.90028,59.3517
amuckpoints,-2.43444,59.3675
ellipticalfabricator,-1.62806,59.5358
figsql,-2.77222,59.1906
listenerabandoned,-5.68639,55.4372
bluetailgodwottery,-1.079167,52.92
clucklinnet,22.8323,62.6921
meatsoffbeat,7.91583,54.1853
clucklinnet,8.90167,54.1533
sortinterior,14.152347,53.878706
ytterbiumprovincial,-1.59082,6.71456
copalinstruct,6.77679,33.5114
troubledseptum,0.923889,21.375
easybobolink,-2.26986,31.6457
flinkjordan,6.308589,35.752106
lickerbond,-103.172,58.1069
tyrespan,-64.1064,53.5619
fizzclimbing,-92.0814,55.8656
grabbig,-93.3444,53.0642
turnoverlovesick,-91.3128,52.9436
driftmvc,-92.1964,53.8911
flickcanapes,-132.125,54.0275
stunassured,-91.7628,53.4414
unbalancedprotoplanet,-81.6778,52.2825
casesslippery,-101.236,52.1206
agenascientists,-94.0786,54.8397
surmiseteenagers,-107.182,59.3344
alloweruptions,-78.5225,52.2264
carrionscream,-65.7389,47.6297
flickcanapes,-95.6139,56.0614
synonympatisserie,-96.0892,56.0894
trapdoormongrel,-75.6672,62.1794
neighborlyrook,-92.5981,62.24
bonelliseal,-87.3689,52.9597
musicalchampagne,-94.0614,52.6558
stylishmugs,-89.8969,53.8178
listenerabandoned,-94.8519,53.8456
radicandoceanic,-79.2467,56.5378
badgefields,-105.841,59.2503
cowardlyabout,-93.7931,51.0669
simplicityfairy,-117.31,64.1161
crepegrape,-86.696388,50.182777
snaildossier,-101.091,53.9714
alloweruptions,-124.5,49.8342
translatecyclist,-85.4433,54.9881
musicalchampagne,-93.9733,51.8197
bunchmeats,-78.0769,58.4719
showerspain,-95.2789,54.9333
mincegaiters,-104.082,58.2767
ytterbiumprovincial,-97.8442,53.9583
bluetailgodwottery,-78.8311,53.0106
listenerabandoned,-76.5183,56.5361
alloweruptions,-74.5281,49.7719
flinkjordan,-55.8472,52.3028
stylishmugs,-65.9928,58.7114
raggedshrink,-110.682,62.4183
singesculptor,-87.9342,52.1956
grabbig,-69.8833,62.85
allegatorwafers,-69.5997,59.2967
sociablelemma,-78.7583,51.4733
lasttaiga,-78.1486,60.8186
hoursethanoate,-94.6536,53.8572
pancakesgrebe,-77.9253,62.4173
eontop,-59.6367,50.4689
namibianstabbing,-60.2286,55.4483
popmatrices,-76.1356,51.6911
dronessomersault,-123.111,49.2944
figsql,-69.6178,61.0464
synonympatisserie,-82.9092,76.4261
burritoscarriage,-94.7106,56.3575
binomialapathetic,-77.7653,55.2819
souffleutility,-81.8161,69.3647
hoovessquares,-94.4914,54.5589
privacyhaunt,-124.518,49.6942
souffleutility,-59.1864,55.0769
bluetailgodwottery,-87.9078,51.5619
gaudyfea,-81.6969,52.2014
somethingalbedo,-87.6761,56.0189
opticsdiameter,-61.6803,56.5492
rigelpaunchy,-90.7311,63.3469
showerspain,-57.0419,53.6828
unbalancedprotoplanet,-57.1853,51.4436
raggedshrink,-108.481,59.5614
easybobolink,-96.01,50.2944
agenascientists,-82.4319,52.9275
gaudyfea,-69.9992,60.0272
spiritedjump,-88.6428,53.5247
bonelliseal,-93.4397,48.6542
tubingwheatear,-91.8244,51.7272
translatecyclist,-69.733,-2.867
ischemicfrosted,-77.2,7.033
bismuthcolloquial,120.976,32.0708
binomialapathetic,-58.9756,50.8308
badgefields,-59.3836,50.6744
snowdonevasive,-78.9169,53.8056
realtorcaustic,-94.2556,52.1133
pleasinghoop,-85.9017,51.6586
bracesworkable,-89.8553,53.0125
unbalancedprotoplanet,-91.0272,53.9656
sectionssqueaky,-92.9711,52.49
radicandoceanic,-89.2892,52.8939
alloweruptions,-89.5794,53.8492
compareas,-88.5419,52.7086
cranesurgeon,-117.246,63.1317
bluetailgodwottery,-126.083,67.0333
behaveterminal,-58.4575,54.1797
dotwazzack,-56.2861,52.5281
disjointtoday,-55.6739,52.3728
batchquickest,-55.7847,52.5669
gammagot,-125.303,52.4525
translatecyclist,-122.949,50.1436
horsesmultiply,-88.8083,16.1024
disjointtoday,-88.0325,17.7347
planktonuses,-14.8506,65.7206
mincegaiters,-15.3356,66.2185
stunassured,-83.6417,8.71889
fizzlehelp,-18.0175,66.5547
dronessomersault,-52.6962,70.7342
badgefields,-56.1306,72.7902
synonympatisserie,-53.7293,66.9513
tendonwench,-69.3887,77.4886
hoursethanoate,-46.0586,60.9167
buoyancycowardice,-45.2317,60.14
buoyancycowardice,-52.9394,65.4125
risottospell,-46.0294,60.7158
paddlevacuole,-53.5381,69.2511
radicandoceanic,-49.6625,61.9922
globeshameful,-22.6606,70.7433
eminentallergy,-45.5778,60.4644
moderatohorn,143.895,-5.6433
gravelscientific,141.302,-2.69717
musicalchampagne,152.38,-4.34046
sectionssqueaky,141.226,-5.27861
buoyancycowardice,142.948,-5.845
driftmvc,152.838,-10.6892
hypergalaxyfibula,143.238,-6.36333
spiritedjump,147.424,-2.06189
namibianstabbing,143.657,-6.14774
bashrower,150.808,-2.5794
compareas,145.771,-7.96361
historypant,144.25,-7.42438
gravelscientific,141.282,-6.12571
babyambitious,150.405,-5.46217
upbeatodd,148.309,-8.80454
singesculptor,150.334,-10.3115
fattyoddball,143.208,-9.08676
duexslt,144.971,-6.02429
fizzlehelp,154.673,-5.42232
starbucksbluetail,157.643,-8.16806
smackswallow,157.583,-7.333
mincegaiters,158.731,-7.58556
submittedwavelength,160.825,-9.86167
mincegaiters,160.063,-11.5339
risottospell,155.565,-7.41694
elatedunicorn,156.864,-8.09778
gnarledbaggy,157.263,-8.32797
translatecyclist,165.795,-10.7203
upbeatodd,161.898,-10.4497
realtorcaustic,159.839,-9.7475
compareas,159.577,-8.1075
risottospell,155.883,-6.967
allocatesposts,160.682,-8.70257
compareas,161.011,-8.87333
planktonuses,136.934,50.4094
bismuthcolloquial,31.75,3.633
eontop,128.903,71.6977
souffleutility,161.338,68.7406
cobolglaucous,147.902,70.6231
cranniescigarette,124.914,56.9139
copalinstruct,63.550278,53.206944
ellipticalfabricator,67.733333,47.708333
heaterinert,69.5946,53.3291
amuckpoints,-61.417,12.583
bracesworkable,-61.262033,12.988444
completionskylark,-64.4275,18.4464
bracesworkable,-62.589869,17.205678
geologybeeping,-61.7422,16.0133
clucklinnet,-61.0844,16.2969
musicalchampagne,-71.672819,8.6241
gravelscientific,-54.917,-34.917
crepegrape,-54.5204,-27.9067
ellipticalfabricator,-76.204797,-9.878811
cuboidpass,-70.508225,-3.916858
feverspolystyrene,-66.7375,-14.8592
eminentallergy,-66,-11
bracesworkable,-65.3456,-10.8206
pancakesgrebe,-67.91,3.85
sectionssqueaky,-77.28,5.7
popmatrices,-69.58,-1.33
xslhopeful,-74.77,-0.18
behaviourverbena,-75.67,2.17
elatedunicorn,-75.955753,4.758181
applyingbaker,-57.777644,-51.685672
cobolglaucous,-79.3719,-3.99589
replacedbevy,-89.61745,-0.910206
completionskylark,-47.49,-23.478
planktonuses,-69.7652,-26.3111
worldlyventuri,-40.863106,-14.862761
shrillbanjos,-49.9264,-22.196892
tweezerscurve,-41.766,-22.343
guavaconfide,-58.817222,-38.483056
showerspain,-72.2486,-50.3361
xslhopeful,122.751669,11.597669
hoovessquares,124.545092,12.072706
twitequiver,124.205672,13.576439
sortinterior,121.730614,17.638311
worldlyventuri,120.303219,16.595589
gilletteclammy,121.979883,20.451322
wisefumbling,123.270239,13.584886
figsql,126.171,9.07211
